"Date 
Issued",Project ID,Cooperative/ Aggregate ID,"Project 
Name",Project Developer,Project Owner,Project Type,Protocol Version,ARB Eligible,CORSIA Eligible,Vintage,"Issuance 
Year",Total Offset Credits Issued,Offset Credits Currently in Reserve Buffer Pool,Offset Credits Intended for ARB Buffer Pool,Offset Credits Converted to VCUs,Canceled for ARB Compliance,Canceled,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verification Body,Project Website
1/8/16,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2014,2016,73231,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
8/27/14,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2013,2014,63277,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
6/3/13,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2013,2013,12026,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
6/3/13,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2012,2013,55313,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
9/19/12,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2012,2012,28349,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
9/19/12,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2012,25277,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
1/31/12,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2012,49636,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
8/5/11,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2011,20044,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
8/5/11,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2011,28775,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
1/12/11,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2011,45867,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
7/7/10,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2010,21855,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
7/7/10,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2009,2010,30113,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"Ruby Canyon Environmental, Inc.",
2/18/10,CAR495,,Greenville County Landfill Gas Utilization Project,"Element Markets Emissions, LLC","Element Markets Emissions, LLC",Landfill Gas Capture/Combustion,Version 2.0,No,No,2009,2010,53345,,,,,,Greenville County; Greer,SOUTH CAROLINA,US,,"First Environment, Inc.",
7/30/13,CAR496,,Recology Hay Road LFG,Recology Hay Road,Recology Hay Road,Landfill Gas Capture/Combustion,Version 2.1,No,No,2012,2013,46295,,,,,,Solano County,CALIFORNIA,US,,"First Environment, Inc.",
5/30/12,CAR496,,Recology Hay Road LFG,Recology Hay Road,Recology Hay Road,Landfill Gas Capture/Combustion,Version 2.1,No,No,2011,2012,48978,,,,,,Solano County,CALIFORNIA,US,,"First Environment, Inc.",
6/2/11,CAR496,,Recology Hay Road LFG,Recology Hay Road,Recology Hay Road,Landfill Gas Capture/Combustion,Version 2.1,No,No,2010,2011,18320,,,,,,Solano County,CALIFORNIA,US,,"First Environment, Inc.",
1/10/11,CAR496,,Recology Hay Road LFG,Recology Hay Road,Recology Hay Road,Landfill Gas Capture/Combustion,Version 2.1,No,No,2010,2011,23473,,,,,,Solano County,CALIFORNIA,US,,"First Environment, Inc.",
1/10/11,CAR496,,Recology Hay Road LFG,Recology Hay Road,Recology Hay Road,Landfill Gas Capture/Combustion,Version 2.1,No,No,2009,2011,1087,,,,,,Solano County,CALIFORNIA,US,,"First Environment, Inc.",
5/12/20,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2019,2020,8944,1870,,,,,Hyde County,NORTH CAROLINA,US,,"Aster Global Environmental Solutions, Inc.",
6/26/19,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2018,2019,11973,2503,,,,,Hyde County,NORTH CAROLINA,US,,"Environmental Services, Inc.",
6/7/18,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2017,2018,12882,2693,,,,,Hyde County,NORTH CAROLINA,US,,"Environmental Services, Inc.",
12/22/17,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2016,2017,19946,4169,,,,,Hyde County,NORTH CAROLINA,US,,"Environmental Services, Inc.",
4/18/16,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2015,2016,18705,3910,,,,,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
5/8/15,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,No,No,2014,2015,25369,1108,,,20073,,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
4/28/14,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,Yes,No,2013,2014,85452,,,,85452,,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
4/30/13,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,Yes,No,2012,2013,181855,,,,143847,38008,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
3/2/12,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,Yes,No,2011,2012,203362,,,,160859,42503,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
1/20/12,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,Yes,No,2010,2012,32629,,,,25810,6819,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
5/9/11,CAR497,,Alligator River Avoided Conversion,"Mattamuskeet Ventures I,  LLC","Mattamuskeet Ventures I,  LLC",Avoided Conversion,Version 3.1,Yes,No,2010,2011,80847,,,,63949,16898,Hyde County,NORTH CAROLINA,US,,SCS Global Services,
12/24/19,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2019,2019,117982,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"Ruby Canyon Environmental, Inc.",
5/20/19,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2018,2019,137746,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"Ruby Canyon Environmental, Inc.",
7/30/18,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2017,2018,169274,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"Ruby Canyon Environmental, Inc.",
1/30/18,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2016,2018,104749,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"Ruby Canyon Environmental, Inc.",
9/29/16,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2015,2016,118625,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"Ruby Canyon Environmental, Inc.",
3/2/15,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2014,2015,109562,,,4270,,,"Twiggs County, Dry Branch",GEORGIA,US,,"First Environment, Inc.",
2/28/14,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2013,2014,127349,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"First Environment, Inc.",
3/12/13,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2012,2013,109593,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"First Environment, Inc.",
3/20/12,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2012,91196,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"First Environment, Inc.",
3/14/11,CAR498,,Wolf Creek Landfill,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2011,78927,,,,,,"Twiggs County, Dry Branch",GEORGIA,US,,"First Environment, Inc.",
4/1/11,CAR501,,Windsor-Bloomfield Methane Reduction Project,Town of  Windsor Connecticut,Town of  Windsor Connecticut,Landfill Gas Capture/Combustion,Version 2.0,No,No,2010,2011,20830,,,,,,"Town of windsor, Connecticut,",CONNECTICUT,US,,"First Environment, Inc.",
4/1/11,CAR501,,Windsor-Bloomfield Methane Reduction Project,Town of  Windsor Connecticut,Town of  Windsor Connecticut,Landfill Gas Capture/Combustion,Version 2.0,No,No,2009,2011,6773,,,,,,"Town of windsor, Connecticut,",CONNECTICUT,US,,"First Environment, Inc.",
4/6/10,CAR501,,Windsor-Bloomfield Methane Reduction Project,Town of  Windsor Connecticut,Town of  Windsor Connecticut,Landfill Gas Capture/Combustion,Version 2.0,No,No,2009,2010,18578,,,,,,"Town of windsor, Connecticut,",CONNECTICUT,US,,"First Environment, Inc.",
4/6/10,CAR501,,Windsor-Bloomfield Methane Reduction Project,Town of  Windsor Connecticut,Town of  Windsor Connecticut,Landfill Gas Capture/Combustion,Version 2.0,No,No,2008,2010,22190,,,,,,"Town of windsor, Connecticut,",CONNECTICUT,US,,"First Environment, Inc.",
4/6/10,CAR501,,Windsor-Bloomfield Methane Reduction Project,Town of  Windsor Connecticut,Town of  Windsor Connecticut,Landfill Gas Capture/Combustion,Version 2.0,No,No,2007,2010,10169,,,,,,"Town of windsor, Connecticut,",CONNECTICUT,US,,"First Environment, Inc.",
6/16/18,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 4.0,No,No,2017,2018,50770,,,,,,Pierson,MICHIGAN,US,,"First Environment, Inc.",
3/30/17,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 4.0,No,No,2016,2017,61127,,,,,,Pierson,MICHIGAN,US,,"First Environment, Inc.",
6/9/16,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2015,2016,59997,,,,,,Pierson,MICHIGAN,US,,"First Environment, Inc.",
6/22/15,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2014,2015,25890,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
11/26/14,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2014,2014,44684,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
11/26/14,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2013,2014,24151,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
12/24/13,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2013,2013,50011,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
12/24/13,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2012,2013,29090,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
3/19/13,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2012,2013,43415,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
3/19/13,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2011,2013,23643,,,,,,Pierson,MICHIGAN,US,,SCS Global Services,
2/16/12,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2011,2012,44595,,,,,,Pierson,MICHIGAN,US,,"Ruby Canyon Environmental, Inc.",
2/16/12,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2010,2012,23500,,,,,,Pierson,MICHIGAN,US,,"Ruby Canyon Environmental, Inc.",
2/9/11,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2010,2011,56149,,,,,,Pierson,MICHIGAN,US,,DNV,
2/9/11,CAR502,,Central Sanitary Landfill,"Central Sanitary Landfill, Inc.","Central Sanitary Landfill, Inc.",Landfill Gas Capture/Combustion,Version 2.1,No,No,2009,2011,8379,,,,,,Pierson,MICHIGAN,US,,DNV,
7/30/18,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2017,2018,8168,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
7/17/17,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2016,2017,8136,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
9/27/16,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2015,2016,10933,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
7/7/15,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2014,2015,12006,,,,,,Crow Wing County,MINNESOTA,US,,SCS Global Services,
11/19/14,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2013,2014,13351,,,,,,Crow Wing County,MINNESOTA,US,,SCS Global Services,
5/5/14,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2013,2014,217,,,,,,Crow Wing County,MINNESOTA,US,,SCS Global Services,
5/5/14,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2012,2014,10907,,,,,,Crow Wing County,MINNESOTA,US,,SCS Global Services,
3/2/13,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2013,13930,,,,,,Crow Wing County,MINNESOTA,US,,SCS Global Services,
2/8/12,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2012,14873,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
7/7/10,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 2.0,No,No,2008,2010,842,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
6/24/10,CAR503,,Crow Wing County Landfill Gas Collection System,Crow Wing County Solid Waste Management,Crow Wing County Solid Waste Management,Landfill Gas Capture/Combustion,Version 2.0,No,No,2009,2010,17249,,,,,,Crow Wing County,MINNESOTA,US,,"First Environment, Inc.",
4/6/15,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,2955,,,,2955,,"Krakow, Wisconsin",WISCONSIN,US,,"Agri-Waste Technology, Inc.",
4/6/15,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,15686,,,,15686,,"Krakow, Wisconsin",WISCONSIN,US,,"Agri-Waste Technology, Inc.",
2/3/14,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,807,,,,807,,"Krakow, Wisconsin",WISCONSIN,US,,"SES, Inc.",
2/3/14,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2014,11582,,,,11582,,"Krakow, Wisconsin",WISCONSIN,US,,"SES, Inc.",
9/30/12,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2012,2508,,,,1708,,"Krakow, Wisconsin",WISCONSIN,US,,SCS Engineers,
9/30/12,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2011,2012,14566,,,,14566,,"Krakow, Wisconsin",WISCONSIN,US,,SCS Engineers,
9/30/12,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2010,2012,13154,,,,,,"Krakow, Wisconsin",WISCONSIN,US,,SCS Engineers,
9/30/12,CAR504,,Green Valley Dairy,"3Degrees Group, Inc","3Degrees Group, Inc",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2009,2012,9340,,,,,,"Krakow, Wisconsin",WISCONSIN,US,,SCS Engineers,
8/2/10,CAR507,,City of Lee's Summit Resource Recovery Park,"ISCCP Americas, Inc.","ISCCP Americas, Inc.",Landfill Gas Capture/Combustion,Version 3.0,No,No,2009,2010,5548,,,,,,"Jackson County, Missouri",MISSOURI,US,,"LRQA  Americas Sustainability, Inc. (Formerly RMA)",
5/2/12,CAR508,,RCSWA Landfill GHG Project,Raleigh County Solid Waste Authority,Raleigh County Solid Waste Authority,Landfill Gas Capture/Combustion,Version 3.0,No,No,2011,2012,41463,,,,,,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,"LRQA  Americas Sustainability, Inc. (Formerly RMA)",www.raleigh-swa.org
5/2/12,CAR508,,RCSWA Landfill GHG Project,Raleigh County Solid Waste Authority,Raleigh County Solid Waste Authority,Landfill Gas Capture/Combustion,Version 3.0,No,No,2010,2012,29661,,,,,,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,"LRQA  Americas Sustainability, Inc. (Formerly RMA)",www.raleigh-swa.org
3/7/16,CAR509,,Larimer County Landfill Gas Project,"Larimer Energy, LLC","Larimer Energy, LLC",Landfill Gas Capture/Combustion,Version 3.0,No,No,2015,2016,18232,,,,,,"Larimer County, Colorado",COLORADO,US,,"Ruby Canyon Environmental, Inc.",
