Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
CAR439,2009,CAR-1-US-439-4-234-TX-2009-282-401 to 18400,18000,42951,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,ClimeCo Corporation,On Behalf of Third Party,"Stadium RP Development Partners, LLC",,2017
CAR439,2010,CAR-1-US-439-4-234-TX-2010-392-1 to 67871,67871,42892,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,,2017
CAR439,2010,CAR-1-US-439-4-234-TX-2010-471-1 to 25868,25868,42892,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,,2017
CAR439,2011,CAR-1-US-439-4-234-TX-2011-470-1 to 8295,8295,42885,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,Schneider Electric,Other,Green-e Climate RY2016,,2017
CAR439,2009,CAR-1-US-439-4-234-TX-2009-282-1 to 400,400,42846,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,ClimeCo Corporation,On Behalf of Third Party,Vista Palomar Project Owner LLC.,,2017
CAR439,2009,CAR-1-US-439-4-234-TX-2009-238-1 to 10000,10000,42744,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,,2017
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-95933 to 101988,6056,42636,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired on behalf of DFW International Airport,,2016
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-88711 to 95932,7222,42362,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Hess Corporation,,2015
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-88433 to 88710,278,42362,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Hess Corporation,,2015
CAR439,2007,CAR-1-US-439-4-234-TX-2007-240-1 to 44057,44057,42171,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,Retired on behalf of Turner Real Estate Investment,,2015
CAR439,2006,CAR-1-US-439-4-234-TX-2006-241-1 to 44313,44313,42171,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,Retired on behalf of Turner Real Estate Investment,,2015
CAR439,2005,CAR-1-US-439-4-234-TX-2005-242-1 to 18004,18004,42171,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,Retired on behalf of Turner Real Estate Investment,,2015
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-63211 to 88210,25000,42031,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Hess Corporation,,2015
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-53937 to 63210,9274,42003,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,The Climate Trust,Retail Program Requirements,Account reconciliation,,2014
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-88211 to 88432,222,42003,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,The Climate Trust,Retail Program Requirements,Account reconciliation,,2014
CAR439,2012,CAR-1-US-439-4-234-TX-2012-705-1 to 4843,4843,41634,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2014 Cool Carpet Program,,2013
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-47044 to 53936,6893,41271,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2012 Cool Carpet Program,,2012
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-4886 to 47043,42158,41036,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2011 Cool Carpet Program,,2012
CAR439,2011,CAR-1-US-439-4-234-TX-2011-706-1 to 4885,4885,41036,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc. 2011 Cool Fuel Program,,2012
CAR439,2010,CAR-1-US-439-4-234-TX-2010-281-1 to 14880,14880,40571,Bluesource - Camelot Landfill,Landfill Gas Capture/Combustion,Version 2.0,Lewisville,TEXAS,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,,2011
CAR441,2014,CAR-1-US-441-5-207-WA-2014-1800-1 to 23219,23219,43749,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,Applied to EY 2016,,2019
CAR441,2013,CAR-1-US-441-5-207-WA-2013-1567-7330 to 24431,17102,43119,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2018
CAR441,2013,CAR-1-US-441-5-207-WA-2013-1567-1 to 7329,7329,43119,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2018
CAR441,2011,CAR-1-US-441-5-207-WA-2011-803-14559 to 16766,2208,42464,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,FY16 Retirements on Behalf of BEF Customers,,2016
CAR441,2011,CAR-1-US-441-5-207-WA-2011-803-9015 to 14558,5544,42101,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,on Behalf of BEF Customers for FY15,,2015
CAR441,2011,CAR-1-US-441-5-207-WA-2011-803-2683 to 9014,6332,41782,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY12-13 Sales,,2014
CAR441,2011,CAR-1-US-441-5-207-WA-2011-803-16767 to 23951,7185,41782,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY13-14 Sales,,2014
CAR441,2011,CAR-1-US-441-5-207-WA-2011-803-1 to 2682,2682,41782,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY13-14 Sales,,2014
CAR441,2012,CAR-1-US-441-5-207-WA-2012-1123-25859 to 26118,260,41620,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,,2013
CAR441,2012,CAR-1-US-441-5-207-WA-2012-1123-18284 to 25858,7575,41486,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2013
CAR441,2012,CAR-1-US-441-5-207-WA-2012-1123-1 to 18283,18283,41486,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2013
CAR441,2010,CAR-1-US-441-5-207-WA-2010-458-1 to 21968,21968,41486,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 3.0,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2013
CAR441,2009,CAR-1-US-441-5-207-WA-2009-299-1 to 11931,11931,41486,George DeRuyter & Sons Dairy,Livestock Gas Capture/Combustion,Version 2.1,Outlook,WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,,2013
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-21462 to 21511,50,44034,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retirement for Person or Organization,4/2020 Terrapass retired on behalf of UCapture,,2020
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-1 to 2500,2500,44000,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Schneider Electric,Other,Green-e Climate RY2019,,2020
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-51547 to 53546,2000,43950,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,ACT Commodities Inc.,On Behalf of Third Party,For Citizens Choice Energy - 2020,,2020
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-53547 to 54046,500,43950,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,ACT Commodities Inc.,On Behalf of Third Party,For Residents Energy - 2020,,2020
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-5001 to 11546,6546,43950,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,ACT Commodities Inc.,On Behalf of Third Party,For IDT Energy - 2020,,2020
CAR443,2018,CAR-1-US-443-4-239-MI-2018-5724-2501 to 5000,2500,43950,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,ACT Commodities Inc.,On Behalf of Third Party,For Residents Energy - 2020,,2020
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-78390 to 80000,1611,43782,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2017 NY voluntary offset demand,,2019
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-11086 to 78389,67304,43782,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2017 CA voluntary offset demand,,2019
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-53148 to 64021,10874,43782,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2017 NY Voluntary Demand,,2019
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-90183 to 91485,1303,43409,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retirement for Person or Organization,RY2017 GME Carbon Offsets C3-Lolla 15178511,,2018
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-91486 to 91670,185,43409,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retirement for Person or Organization,RY2017 GME Carbon Offsets Online 15178511,,2018
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-91671 to 91834,164,43409,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retail Program Requirements,RY2017 GME Carbon Offsets Deals 15178511,,2018
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-89201 to 90182,982,43409,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retirement for Person or Organization,RY2017 GME Carbon Offsets C3-ACL 15178511,,2018
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-53072 to 53147,76,43243,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retirement for Person or Organization,2017 - Terrapass - Green-e General Portfolio,,2018
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-42779 to 53071,10293,43233,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,2017 Terrapass - General Portfolio,,2018
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-22779 to 42778,20000,43233,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,2017 Terrapass - Constellation Energy,,2018
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-80157 to 86909,6753,43233,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,2017 Terrapass - General Portfolio,,2018
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-80099 to 80156,58,43233,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,2017 Terrapass - Commercial Sales,,2018
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-80001 to 82634,2634,43213,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retail Program Requirements,RY2017 GME Green Gas Carbon Offsets zkey 15178533,,2018
CAR443,2017,CAR-1-US-443-4-239-MI-2017-5431-82635 to 89200,6566,43213,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Green Mountain Energy,Retail Program Requirements,RY2017 GME Green Gas Carbon Offsets zkey 15178533,,2018
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-65217 to 93117,27901,43025,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2016 MI voluntary carbon demand,,2017
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-1 to 13437,13437,43025,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2016 IL voluntary carbon demand,,2017
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-13438 to 22778,9341,43025,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2016 MI voluntary carbon demand,,2017
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-65001 to 80098,15098,43025,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 Commercial terrapass customer,,2017
CAR443,2016,CAR-1-US-443-4-239-MI-2016-2216-65001 to 65216,216,43020,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,,2017
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-15897 to 56136,40240,42565,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 NY voluntary carbon demand,,2016
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-1 to 15896,15896,42565,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 MI voluntary carbon demand,,2016
CAR443,2015,CAR-1-US-443-4-239-MI-2015-1996-56137 to 65000,8864,42561,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 MI voluntary carbon demand,,2016
CAR443,2011,CAR-1-US-443-4-239-MI-2011-549-1 to 40171,40171,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2010,CAR-1-US-443-4-239-MI-2010-448-1 to 41847,41847,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2010,CAR-1-US-443-4-239-MI-2010-350-1 to 43721,43721,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2009,CAR-1-US-443-4-239-MI-2009-276-1 to 66822,66822,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2009,CAR-1-US-443-4-239-MI-2009-243-1 to 23954,23954,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2008,CAR-1-US-443-4-239-MI-2008-244-1 to 39819,39819,42313,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,CE2 Carbon Capital LLC,On Behalf of Third Party,On behalf of TransAlta Corporation,,2015
CAR443,2014,CAR-1-US-443-4-239-MI-2014-1722-94 to 22379,22286,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2014 MI voluntary carbon demand,,2015
CAR443,2014,CAR-1-US-443-4-239-MI-2014-1722-1 to 93,93,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2014 MI voluntary carbon demand,,2015
CAR443,2014,CAR-1-US-443-4-239-MI-2014-1722-50001 to 73000,23000,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2014 MI voluntary carbon demand,,2015
CAR443,2014,CAR-1-US-443-4-239-MI-2014-1722-73001 to 74401,1401,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2014 MI voluntary carbon demand,,2015
CAR443,2014,CAR-1-US-443-4-239-MI-2014-1722-22380 to 50000,27621,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2014 MI voluntary carbon demand,,2015
CAR443,2013,CAR-1-US-443-4-239-MI-2013-1633-1 to 77051,77051,42220,South Kent Landfill Gas to Energy Project,Landfill Gas Capture/Combustion,Version 2.0,"Byron Center, Kent County, Mi",MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2013 MI voluntary carbon demand,,2015
