Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data
CAR501,2010,CAR-1-US-501-4-312-CT-2010-444-4996 to 8788,3793,6/19/13,Windsor-Bloomfield Methane Reduction Project,Landfill Gas Capture/Combustion,Version 2.0,"Town of windsor, Connecticut,",CONNECTICUT,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Colby College,2013,
CAR501,2010,CAR-1-US-501-4-312-CT-2010-444-4751 to 4995,245,12/2/11,Windsor-Bloomfield Methane Reduction Project,Landfill Gas Capture/Combustion,Version 2.0,"Town of windsor, Connecticut,",CONNECTICUT,US,,No,3Degrees Inc.,On Behalf of Third Party,On Behalf of Conservation Services Group,2011,
CAR501,2010,CAR-1-US-501-4-312-CT-2010-444-1 to 4750,4750,11/4/11,Windsor-Bloomfield Methane Reduction Project,Landfill Gas Capture/Combustion,Version 2.0,"Town of windsor, Connecticut,",CONNECTICUT,US,,No,3Degrees Inc.,On Behalf of Third Party,On Behalf of Conservation Services Group,2011,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-17259 to 18058,800,8/5/21,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Schneider Electric,Environmental Benefit,"Retirement on behalf of Comerica, Inc.",2021,
CAR502,2017,CAR-1-US-502-4-335-MI-2017-5475-1 to 50770,50770,11/13/19,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 4.0,Pierson,MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2017 MI voluntary offset demand,2019,
CAR502,2014,CAR-1-US-502-4-335-MI-2014-1589-1 to 44684,44684,1/19/18,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2018,
CAR502,2013,CAR-1-US-502-4-335-MI-2013-1590-1 to 22205,22205,1/19/18,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2018,
CAR502,2013,CAR-1-US-502-4-335-MI-2013-1333-46901 to 50011,3111,1/19/18,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2018,
CAR502,2016,CAR-1-US-502-4-335-MI-2016-2217-1 to 41914,41914,10/17/17,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 4.0,Pierson,MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2016 MI voluntary carbon demand,2017,
CAR502,2016,CAR-1-US-502-4-335-MI-2016-2217-41915 to 61127,19213,10/17/17,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 4.0,Pierson,MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2016 MI voluntary carbon demand,2017,
CAR502,2015,CAR-1-US-502-4-335-MI-2015-2037-1 to 32256,32256,7/10/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 MI voluntary carbon demand,2016,
CAR502,2015,CAR-1-US-502-4-335-MI-2015-2037-32257 to 59997,27741,7/10/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 MI voluntary carbon demand,2016,
CAR502,2013,CAR-1-US-502-4-335-MI-2013-1333-1 to 46900,46900,6/24/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2016,
CAR502,2012,CAR-1-US-502-4-335-MI-2012-1334-1 to 23100,23100,6/23/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2016,
CAR502,2012,CAR-1-US-502-4-335-MI-2012-1045-30001 to 43415,13415,5/27/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG 2016,2016,
CAR502,2012,CAR-1-US-502-4-335-MI-2012-1334-23101 to 23633,533,5/27/16,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG 2016,2016,
CAR502,2011,CAR-1-US-502-4-335-MI-2011-636-37451 to 37909,459,5/19/14,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,,2014,
CAR502,2011,CAR-1-US-502-4-335-MI-2011-1046-12229 to 12235,7,5/19/14,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,,2014,
CAR502,2009,CAR-1-US-502-4-335-MI-2009-410-1 to 8379,8379,9/19/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,Richard Ogier Offset,2013,
CAR502,2012,CAR-1-US-502-4-335-MI-2012-1045-1 to 30000,30000,7/31/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2013,
CAR502,2011,CAR-1-US-502-4-335-MI-2011-636-1 to 30000,30000,7/31/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Seattle City Light,Environmental Benefit,,2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-637-1692 to 1692,1,7/8/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,,2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-7135 to 7231,97,4/24/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2012 - Austin Marathon,2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-9417 to 9572,156,4/24/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2012 - GM - Driver (Jan - Apr),2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-7232 to 9416,2185,4/24/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2012 - C&S Aviation,2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-9573 to 10000,428,4/24/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2012 - C3 Presents,2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-6829 to 7134,306,4/24/13,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2012 - Klean Kanteen (Dec -Apr),2013,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-5001 to 5549,549,4/3/12,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,On Behalf of Third Party,2011 Retirements Misc.,2012,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-1896 to 5000,3105,4/3/12,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,On Behalf of Third Party,2011 Retirements Misc.,2012,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-5550 to 6828,1279,4/3/12,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,On Behalf of Third Party,2011 Retirements Misc.,2012,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-1347 to 1895,549,7/7/11,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,On Behalf of Third Party,2010 Retirements,2011,
CAR502,2010,CAR-1-US-502-4-335-MI-2010-409-1 to 1346,1346,5/16/11,Central Sanitary Landfill,Landfill Gas Capture/Combustion,Version 2.1,Pierson,MICHIGAN,US,,No,Green Mountain Energy,Environmental Benefit,2010 GMEC Corporate Carbon Footprint,2011,
CAR503,2009,CAR-1-US-503-4-667-MN-2009-295-10001 to 12706,2706,6/18/20,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 2.0,Crow Wing County,MINNESOTA,US,,No,Schneider Electric,Other,Green-e Climate RY2019,2020,
CAR503,2017,CAR-1-US-503-4-667-MN-2017-5530-1 to 8168,8168,11/13/18,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2018,
CAR503,2016,CAR-1-US-503-4-667-MN-2016-4281-1 to 8136,8136,11/7/17,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2017,
CAR503,2015,CAR-1-US-503-4-667-MN-2015-2098-1 to 10933,10933,11/30/16,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2016,
CAR503,2014,CAR-1-US-503-4-667-MN-2014-1827-1 to 12006,12006,9/16/15,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2015,
CAR503,2013,CAR-1-US-503-4-667-MN-2013-1583-1 to 13351,13351,1/19/15,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2015,
CAR503,2013,CAR-1-US-503-4-667-MN-2013-1445-1 to 217,217,6/25/14,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2014,
CAR503,2012,CAR-1-US-503-4-667-MN-2012-1446-1 to 10907,10907,6/25/14,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2014,
CAR503,2011,CAR-1-US-503-4-667-MN-2011-1032-1 to 13930,13930,4/29/13,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,On behalf of confidential purchaser,2013,
CAR503,2008,CAR-1-US-503-4-667-MN-2008-306-1 to 842,842,12/14/12,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 2.0,Crow Wing County,MINNESOTA,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,2012,
CAR503,2010,CAR-1-US-503-4-667-MN-2010-630-1 to 14873,14873,11/15/12,Crow Wing County Landfill Gas Collection System,Landfill Gas Capture/Combustion,Version 3.0,Crow Wing County,MINNESOTA,US,,No,Crow Wing County Solid Waste Management,On Behalf of Third Party,,2012,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-1 to 200,200,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-12382 to 12502,121,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-4708 to 5781,1074,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-5782 to 6204,423,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-12503 to 13154,652,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-201 to 379,179,11/7/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2016 TerraPass Customer,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-4543 to 4707,165,5/19/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Green-e Climate RY 2016 Palo Alto Green Gas,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-6205 to 8275,2071,5/19/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Green-e Climate RY 2016 Palo Alto Green Gas,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-8276 to 12381,4106,5/19/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Green-e Climate RY 2016 Palo Alto Green Gas,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-446 to 4542,4097,5/19/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Green-e Climate RY 2016 Palo Alto Green Gas,2017,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-7842 to 9340,1499,5/19/17,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Green-e Climate RY 2016 Palo Alto Green Gas,2017,
CAR504,2010,CAR-1-US-504-5-207-WI-2010-905-380 to 445,66,8/26/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,ACT Commodities Inc.,On Behalf of Third Party,Thermostat Recycling Corp. - Environmental Benefit,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-7592 to 7841,250,7/8/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2015 TerraPass Customer,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-7242 to 7591,350,7/8/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,on behalf of 2015 TerraPass Customer,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-1569 to 1618,50,5/17/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,"Sterling Planet, Inc.",Environmental Benefit,Wisconsin Sustainable Business Council 2014,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-3879 to 3879,1,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-2141 to 3878,1738,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-5945 to 6858,914,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-6859 to 7241,383,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-5146 to 5567,422,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-5568 to 5944,377,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-4605 to 5141,537,5/13/16,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-E Climate RY 2015 Palo Alto Green Gas,2016,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-1642 to 2140,499,8/19/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2014 TerraPass Enterprise Customer Retirements,2015,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-3880 to 3880,1,8/5/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,,2015,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-3881 to 4604,724,8/4/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2014 TerraPass Enterprise Customer Retirements,2015,
CAR504,2012,CAR-1-US-504-5-207-WI-2012-903-501 to 800,300,8/3/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2013 TerraPass Other Offline Customer Retirements,2015,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-5142 to 5145,4,5/29/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,Just Energy Income Fund,On Behalf of Third Party,Green-e Climate RY2014 PaloAlto GreenGas Customers,2015,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-1619 to 1641,23,3/6/15,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,"3Degrees Group, Inc",Environmental Benefit,For Origin Climate 2013-14 carbon footprint,2015,
CAR504,2012,CAR-1-US-504-5-207-WI-2012-903-1 to 500,500,12/12/13,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,2013,
CAR504,2009,CAR-1-US-504-5-207-WI-2009-906-1 to 1568,1568,12/14/12,Green Valley Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Krakow, Wisconsin",WISCONSIN,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,2012,
CAR507,2009,CAR-1-US-507-4-492-MO-2009-323-1 to 5548,5548,3/26/20,City of Lee's Summit Resource Recovery Park,Landfill Gas Capture/Combustion,Version 3.0,"Jackson County, Missouri",MISSOURI,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG Plan,2020,
CAR508,2011,CAR-1-US-508-4-314-WV-2011-701-1 to 26339,26339,12/28/12,RCSWA Landfill GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,Microsoft - Green-e Climate 2012,2012,
CAR508,2010,CAR-1-US-508-4-314-WV-2010-702-28001 to 29661,1661,12/28/12,RCSWA Landfill GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,Microsoft - Green-e Climate 2012,2012,
CAR508,2010,CAR-1-US-508-4-314-WV-2010-702-1 to 28000,28000,12/28/12,RCSWA Landfill GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,Microsoft - Green-e Climate 2012,2012,
CAR508,2011,CAR-1-US-508-4-314-WV-2011-701-26340 to 41463,15124,12/14/12,RCSWA Landfill GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Beckley, Raleigh County, West Virginia",WEST VIRGINIA,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,2012,
CAR509,2015,CAR-1-US-509-4-319-CO-2015-1985-17644 to 18232,589,5/22/20,Larimer County Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,"Larimer County, Colorado",COLORADO,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,2020,
CAR509,2012,CAR-1-US-509-4-319-CO-2012-1035-15025 to 17024,2000,5/22/20,Larimer County Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,"Larimer County, Colorado",COLORADO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 12549,2020,
