Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verifier,Project Website
1/22/20,ACR280,Blue Source - Marmet Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2019,2020,113180,91408,21772,Logan,WEST VIRGINIA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
1/22/20,ACR280,Blue Source - Marmet Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2018,2020,23578,19042,4536,Logan,WEST VIRGINIA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/12/18,ACR280,Blue Source - Marmet Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2017,2018,1019350,823265,196085,Logan,WEST VIRGINIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
8/25/21,ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2018,2021,4768,3853,915,Spooner,WISCONSIN,US,Clean Water and Sanitation;Climate Action;Life on Land,"Aster Global Environmental Solutions, Inc.",
8/25/21,ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2017,2021,28133,22731,5402,Spooner,WISCONSIN,US,Clean Water and Sanitation;Climate Action;Life on Land,"Aster Global Environmental Solutions, Inc.",
8/21/17,ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Blue Source,Forest Carbon,14-Nov-14,Yes,No,2016,2017,375150,305185,69965,Spooner,WISCONSIN,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/20/20,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2020,2020,98567,79606,18961,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
3/13/20,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2019,2020,149643,120857,28786,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
12/28/18,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2018,2018,87330,70531,16799,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
12/29/17,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2017,2017,227161,183464,43697,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
9/8/17,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2016,2017,9861,7964,1897,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
3/20/17,ACR282,Blue Creek,282,Forest Carbon,14-Nov-14,Yes,No,2016,2017,530738,428644,102094,"Humboldt and Del Norte County, California",CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
3/16/18,ACR283,Rosendale Anaerobic Digester,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2017,2018,29410,29410,0,Pickett,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","GHD Services, Inc.",
3/31/17,ACR283,Rosendale Anaerobic Digester,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2016,2017,36380,36380,0,Pickett,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
8/18/16,ACR283,Rosendale Anaerobic Digester,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2015,2016,28911,28911,0,Pickett,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
8/10/20,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,"Massachusetts Audubon Society, Inc.",Forest Carbon,14-Nov-14,Yes,No,2020,2020,20920,16894,4026,"Berkshire, Hampshire, Franklin, Worcester Counties in Commonwealth of Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,NSF International Strategic Registrations (NSF-ISR),
8/10/20,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,"Massachusetts Audubon Society, Inc.",Forest Carbon,14-Nov-14,Yes,No,2019,2020,20920,16894,4026,"Berkshire, Hampshire, Franklin, Worcester Counties in Commonwealth of Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,,
12/10/18,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,"Massachusetts Audubon Society, Inc.",Forest Carbon,14-Nov-14,Yes,No,2018,2018,19467,15721,3746,"Berkshire, Hampshire, Franklin, Worcester Counties in Commonwealth of Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,NSF International Strategic Registrations (NSF-ISR),
2/2/18,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,"Massachusetts Audubon Society, Inc.",Forest Carbon,14-Nov-14,Yes,No,2017,2018,792474,640002,152472,"Berkshire, Hampshire, Franklin, Worcester Counties in Commonwealth of Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
1/11/16,ACR285,EOS ACR 285,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2015,2016,45663,45663,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",www.eosclimate.com
9/17/21,ACR287,Green Assets - BJT Avoided Conversion Project,169,Forest Carbon,14-Nov-14,Yes,No,2021,2021,16739,14669,2070,Georgia,GEORGIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
9/10/20,ACR287,Green Assets - BJT Avoided Conversion Project,169,Forest Carbon,14-Nov-14,Yes,No,2020,2020,40321,35335,4986,Georgia,GEORGIA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/21/19,ACR287,Green Assets - BJT Avoided Conversion Project,169,Forest Carbon,14-Nov-14,Yes,No,2019,2019,169341,148401,20940,Georgia,GEORGIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
9/20/18,ACR287,Green Assets - BJT Avoided Conversion Project,169,Forest Carbon,14-Nov-14,Yes,No,2018,2018,277889,243527,34362,Georgia,GEORGIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
9/9/19,ACR288,Camp Shelby Forest Carbon Project,280,Forest Carbon,14-Nov-14,Yes,No,2019,2019,2413,2115,298,Forrest and Perry Counties,MISSISSIPPI,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
9/9/19,ACR288,Camp Shelby Forest Carbon Project,280,Forest Carbon,14-Nov-14,Yes,No,2018,2019,1719,1506,213,Forrest and Perry Counties,MISSISSIPPI,US,Clean Water and Sanitation;Climate Action;Life on Land,,
9/9/19,ACR288,Camp Shelby Forest Carbon Project,280,Forest Carbon,14-Nov-14,Yes,No,2017,2019,3960,3470,490,Forrest and Perry Counties,MISSISSIPPI,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/10/17,ACR288,Camp Shelby Forest Carbon Project,280,Forest Carbon,14-Nov-14,Yes,No,2016,2017,21853,19151,2702,Forrest and Perry Counties,MISSISSIPPI,US,Clean Water and Sanitation;Climate Action;Life on Land,,
7/10/20,ACR292,Congaree River,Congaree River LLC,Forest Carbon,14-Nov-14,Yes,No,2019,2020,33582,27121,6461,Coastal Mendocino County,CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
7/10/20,ACR292,Congaree River,Congaree River LLC,Forest Carbon,14-Nov-14,Yes,No,2017,2020,2891,2335,556,Coastal Mendocino County,CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
5/3/17,ACR292,Congaree River,Congaree River LLC,Forest Carbon,14-Nov-14,Yes,No,2016,2017,117216,94711,22505,Coastal Mendocino County,CALIFORNIA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
6/5/18,ACR293,Finite Carbon - Lakes Region Conservation Trust IFM,Lakes Region Conservation Trust,Forest Carbon,14-Nov-14,Yes,No,2017,2018,483873,390775,93098,"Carrol, Belknap, Merrimack, & Grafton Counties",NEW HAMPSHIRE,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
6/17/21,ACR303,White Mountain Apache Tribe Carbon Project II,White Mountain Apache Tribe,Forest Carbon,14-Nov-14,Yes,No,2018,2021,178528,159711,18817,Fort Apache Indian Reservation,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
6/17/21,ACR303,White Mountain Apache Tribe Carbon Project II,White Mountain Apache Tribe,Forest Carbon,14-Nov-14,Yes,No,2017,2021,339615,303819,35796,Fort Apache Indian Reservation,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
9/22/17,ACR303,White Mountain Apache Tribe Carbon Project II,White Mountain Apache Tribe,Forest Carbon,14-Nov-14,Yes,No,2015,2017,6004826,5159212,845614,Fort Apache Indian Reservation,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
4/19/16,ACR310,EOS HFC 310,EOS Climate Inc,Industrial Process Emissions,Version 1.0,No,No,2015,2016,8468,8468,0,Champaign,ILLINOIS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",SCS Global Services (Scientific Certification Systems),www.eosclimate.com
6/6/16,ACR311,EOS ACR 311,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,107264,107264,0,Clean Harbors,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,www.eosclimate.com
4/7/16,ACR312,EOS ACR 312,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,140871,140871,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,www.eosclimate.com
4/1/21,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2020,2021,15646,15646,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action",Dillon Consulting Limited,
4/3/20,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2019,2020,15533,15533,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
6/17/19,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2018,2019,15347,15347,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action",Dillon Consulting Limited,
5/26/18,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2017,2018,14815,14815,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","GHD Services, Inc.",
11/3/17,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2016,2017,15385,15385,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,
8/15/16,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2015,2016,21886,21886,0,Le Sueur,MINNESOTA,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
6/14/16,ACR314,Wabashco Clean Sweep 8,"Wabashco, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,111977,111977,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
10/5/16,ACR315,EOS ACR 315,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,86839,86839,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,www.eosclimate.com
10/7/16,ACR316,EOS ACR 316,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,104897,104897,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,www.eosclimate.com
12/19/18,ACR322,Statz Bros. Home Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2018,2018,9196,9196,0,Sun Prairie,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
11/17/17,ACR322,Statz Bros. Home Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2017,2017,10926,10926,0,Sun Prairie,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
1/7/19,ACR323,Statz B Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2018,2019,15226,15226,0,5707 County Road Vv,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
11/17/17,ACR323,Statz B Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2017,2017,20009,20009,0,5707 County Road Vv,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
12/5/20,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,25-Jun-15,Yes,No,2019,2020,391478,357365,34113,Southeast Alaska,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
12/12/19,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,25-Jun-15,Yes,No,2018,2019,391478,329350,62128,Southeast Alaska,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
8/21/18,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,25-Jun-15,Yes,No,2017,2018,348425,293129,55296,Southeast Alaska,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
8/17/17,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,14-Nov-14,Yes,No,2016,2017,11062323,9306732,1755591,Southeast Alaska,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
2/24/17,ACR342,Baker Mine AMM,"Wabashco, LLC",Coal Mine Methane,20-Oct-11,Yes,No,2016,2017,2236,2236,0,1919 KY 132,KENTUCKY,US,"Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,
11/7/16,ACR343,Wabashco Clean Sweep 9,"Wabashco, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,1062,1062,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",,
9/30/16,ACR343,Wabashco Clean Sweep 9,"Wabashco, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,92236,92236,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",SCS Global Services (Scientific Certification Systems),
6/14/17,ACR348,Foam Blowing Agent Project 001,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2015,2017,13399,13399,0,"Earth City, MO",MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",n/a
5/7/21,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2020,2021,11508,11508,0,Roberts,IDAHO,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
2/20/20,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2019,2020,22981,22981,0,Roberts,IDAHO,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,
8/19/19,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2018,2019,24674,24674,0,Roberts,IDAHO,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
2/28/18,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2017,2018,24220,24220,0,Roberts,IDAHO,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
3/27/17,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2016,2017,19666,19666,0,Roberts,IDAHO,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
9/28/16,ACR350,Tradewater ODS 1,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,116741,116741,0,"El Dorado, AR",ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
11/8/16,ACR351,EOS ACR 351,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,28562,28562,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",www.eosclimate.com
12/8/16,ACR352,EOS ACR 352,EOS Climate Inc,Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,68637,68637,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",www.eosclimate.com
11/17/17,ACR353,Cow Poo Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2017,2017,7781,7781,0,Alma Center,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
11/3/16,ACR354,Tradewater ODS2,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2016,2016,103357,103357,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
10/15/21,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2021,2021,9850,9850,0,"Canton, New York",NEW YORK,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","Agri-Waste Technology, Inc.",
12/1/20,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2020,2020,7320,7320,0,"Canton, New York",NEW YORK,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","First Environment of California, Inc.",
10/15/19,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2019,2019,9311,9311,0,"Canton, New York",NEW YORK,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
10/9/18,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2018,2018,7495,7495,0,"Canton, New York",NEW YORK,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","First Environment of California, Inc.",
10/26/17,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,14-Nov-14,Yes,No,2017,2017,8240,8240,0,"Canton, New York",NEW YORK,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
